time,open,high,low,close,volume
2026-03-19 11:01:00+07:00,61.3,61.4,61.2,61.4,13400
2026-03-19 11:02:00+07:00,61.3,61.4,61.3,61.4,2600
2026-03-19 11:03:00+07:00,61.3,61.4,61.3,61.4,5900
2026-03-19 11:04:00+07:00,61.3,61.4,61.3,61.3,6100
2026-03-19 11:05:00+07:00,61.4,61.4,61.2,61.2,17800
2026-03-19 11:06:00+07:00,61.2,61.2,61.2,61.2,2000
2026-03-19 11:07:00+07:00,61.3,61.3,61.3,61.3,3800
2026-03-19 11:08:00+07:00,61.3,61.3,61.2,61.3,6700
2026-03-19 11:09:00+07:00,61.3,61.3,61.2,61.2,16300
2026-03-19 11:10:00+07:00,61.2,61.3,61.2,61.2,1400
2026-03-19 11:11:00+07:00,61.2,61.3,61.2,61.2,5800
2026-03-19 11:12:00+07:00,61.2,61.3,61.2,61.3,24100
2026-03-19 11:13:00+07:00,61.3,61.4,61.2,61.2,11500
2026-03-19 11:14:00+07:00,61.3,61.3,61.2,61.2,600
2026-03-19 11:15:00+07:00,61.2,61.2,61.2,61.2,900
2026-03-19 11:16:00+07:00,61.3,61.3,61.2,61.2,12800
2026-03-19 11:17:00+07:00,61.3,61.3,61.2,61.2,3800
2026-03-19 11:18:00+07:00,61.2,61.2,61.2,61.2,8100
2026-03-19 11:19:00+07:00,61.2,61.3,61.2,61.2,52100
2026-03-19 11:20:00+07:00,61.2,61.2,61.1,61.1,14500
2026-03-19 11:21:00+07:00,61.2,61.2,61.1,61.1,3000
2026-03-19 11:22:00+07:00,61.2,61.2,61.2,61.2,23400
2026-03-19 11:23:00+07:00,61.2,61.2,61.1,61.2,5700
2026-03-19 11:24:00+07:00,61.2,61.3,61.1,61.1,15100
2026-03-19 11:25:00+07:00,61.1,61.2,61.1,61.2,2200
2026-03-19 11:26:00+07:00,61.2,61.2,61.1,61.1,1600
2026-03-19 11:27:00+07:00,61.2,61.2,61.1,61.1,1900
2026-03-19 11:28:00+07:00,61.1,61.2,61.1,61.1,14300
2026-03-19 11:29:00+07:00,61.1,61.1,61.1,61.1,3800
2026-03-19 13:00:00+07:00,61.1,61.2,61.1,61.2,12600
2026-03-19 13:01:00+07:00,61.2,61.2,61.1,61.2,1400
2026-03-19 13:02:00+07:00,61.2,61.2,61.1,61.2,8000
2026-03-19 13:03:00+07:00,61.2,61.2,61.1,61.2,3300
2026-03-19 13:04:00+07:00,61.2,61.2,61.1,61.1,25900
2026-03-19 13:05:00+07:00,61.1,61.1,61.1,61.1,1400
2026-03-19 13:06:00+07:00,61.2,61.2,61.1,61.1,67000
2026-03-19 13:07:00+07:00,61.1,61.1,61.1,61.1,63100
2026-03-19 13:08:00+07:00,61.1,61.1,61.0,61.1,11100
2026-03-19 13:09:00+07:00,61.1,61.1,61.0,61.1,5300
2026-03-19 13:10:00+07:00,61.2,61.2,61.0,61.2,32800
2026-03-19 13:11:00+07:00,61.2,61.3,61.1,61.3,21200
2026-03-19 13:12:00+07:00,61.3,61.3,61.2,61.2,2700
2026-03-19 13:13:00+07:00,61.3,61.3,61.2,61.2,23400
2026-03-19 13:14:00+07:00,61.2,61.3,61.2,61.3,10400
2026-03-19 13:15:00+07:00,61.3,61.3,61.2,61.2,5600
2026-03-19 13:16:00+07:00,61.2,61.2,61.1,61.2,4600
2026-03-19 13:17:00+07:00,61.2,61.2,61.2,61.2,3400
